periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte_final,tasa_atencion,backlog,datos_invalidos,es_especializado,anio_mes_date,anio_mes_key,fuente
Enero - Diciembre,2021,2022-01-11,Puno,Superior,Penal,Penal,Apelacion Expediente,,17,17,210101,Puno,Puno,Puno,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Puno,Superior,Penal,Penal,Consultas,,242,223,210101,Puno,Puno,Puno,2023-06-15,0.9214876033057852,19,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Puno,Superior,Penal,Penal,Denuncia,,59,59,210101,Puno,Puno,Puno,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Puno,Superior,Penal,Penal,Exclusion Fiscal,,37,34,210101,Puno,Puno,Puno,2023-06-15,0.918918918918919,3,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Puno,Superior,Penal,Penal,Expediente,,81,75,210101,Puno,Puno,Puno,2023-06-15,0.9259259259259259,6,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Puno,Superior,Penal,Penal,Incidente-Expediente,,11,11,210101,Puno,Puno,Puno,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Puno,Superior,Penal,Penal,Quejas,,1419,1391,210101,Puno,Puno,Puno,2023-06-15,0.9802677942212826,28,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Civil,Civil,Expediente,,43,35,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.813953488372093,8,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Familia,Actos Contra La Libertad Sexual,Denuncia,,18,13,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.7222222222222222,5,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Familia,Familia Civil,Expediente,,355,326,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.9183098591549296,29,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Familia,Familia Penal,Denuncia,,259,147,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.5675675675675675,112,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Familia,Familia Penal,Expediente,,105,98,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.9333333333333333,7,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Familia,Familia Tutelar,Denuncia,,461,187,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.40563991323210413,274,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Familia,Familia Tutelar,Expediente,,89,85,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.9550561797752809,4,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Familia,Violencia Familiar,Denuncia,,36,29,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.8055555555555556,7,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Penal,Penal,Denuncia,Criminalidad Organizada,19,19,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Penal,Penal,Investigacion Preventiva,,371,371,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Penal,Penal,Denuncia,Delitos De Corrupcion De Funcionarios,271,250,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.922509225092251,21,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Penal,Penal,Denuncia,Materia Ambiental,518,503,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.971042471042471,15,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Penal,Penal,Denuncia,Delitos De Trafico Ilicito De Drogas,101,101,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Penal,Penal,Denuncia,,10025,8608,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.8586533665835412,1417,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Penal,Penal,Expediente,Delitos De Trafico Ilicito De Drogas,2,2,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Penal,Penal,Expediente,,5,4,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.8,1,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Penal,Penal,Investigacion Preventiva,Materia Ambiental,51,50,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.9803921568627451,1,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Provincial,Penal,Penal,Denuncia,,1,1,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Superior,Civil,Civil,Expediente,,3,3,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Superior,Familia,Familia Civil,Expediente,,23,23,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Superior,Familia,Familia Penal,Expediente,,20,20,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Superior,Familia,Familia Penal,Incidente,,1,1,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Superior,Familia,Familia Tutelar,Expediente,,15,15,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Superior,Familia,Violencia Familiar,Expediente,,129,128,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.9922480620155039,1,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Superior,Familia,Violencia Familiar,Incidente,,28,24,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.8571428571428571,4,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Superior,Penal,Penal,Apelacion Denuncia,,497,455,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.9154929577464789,42,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Superior,Penal,Penal,Apelacion Expediente,,330,329,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.996969696969697,1,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Superior,Penal,Penal,Consultas,,147,141,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.9591836734693877,6,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Superior,Penal,Penal,Denuncia,,33,13,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.3939393939393939,20,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Superior,Penal,Penal,Exclusion Fiscal,,34,31,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.9117647058823529,3,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Superior,Penal,Penal,Expediente,,38,35,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.9210526315789473,3,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,San Martin,Superior,Penal,Penal,Quejas,,728,693,220101,San Martin,Moyobamba,Moyobamba,2023-06-15,0.9519230769230769,35,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Civil,Civil,Expediente,,60,48,21801,Ancash,Santa,Chimbote,2023-06-15,0.8,12,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Familia,Actos Contra La Libertad Sexual,Denuncia,,35,35,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Familia,Familia Civil,Expediente,,872,769,21801,Ancash,Santa,Chimbote,2023-06-15,0.8818807339449541,103,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Familia,Familia Penal,Denuncia,,428,402,21801,Ancash,Santa,Chimbote,2023-06-15,0.9392523364485982,26,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Familia,Familia Penal,Expediente,,50,50,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Familia,Familia Tutelar,Denuncia,,411,406,21801,Ancash,Santa,Chimbote,2023-06-15,0.9878345498783455,5,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Familia,Familia Tutelar,Expediente,,38,36,21801,Ancash,Santa,Chimbote,2023-06-15,0.9473684210526315,2,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Familia,Violencia Familiar,Denuncia,,48,48,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Familia,Violencia Familiar,Expediente,,1,1,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Penal,Penal,Denuncia,Criminalidad Organizada,29,29,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Penal,Penal,Investigacion Preventiva,,266,266,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Penal,Penal,Denuncia,Delitos De Corrupcion De Funcionarios,327,303,21801,Ancash,Santa,Chimbote,2023-06-15,0.926605504587156,24,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Penal,Penal,Denuncia,Lavado De Activos Y Perdida De Dominio,19,16,21801,Ancash,Santa,Chimbote,2023-06-15,0.8421052631578947,3,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Penal,Penal,Denuncia,Materia Ambiental,172,166,21801,Ancash,Santa,Chimbote,2023-06-15,0.9651162790697675,6,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Penal,Penal,Denuncia,Delitos De Trafico Ilicito De Drogas,74,74,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Penal,Penal,Denuncia,,20185,18095,21801,Ancash,Santa,Chimbote,2023-06-15,0.896457765667575,2090,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Penal,Penal,Expediente,,12,8,21801,Ancash,Santa,Chimbote,2023-06-15,0.6666666666666666,4,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Penal,Penal,Investigacion Preventiva,Delitos De Corrupcion De Funcionarios,1,0,21801,Ancash,Santa,Chimbote,2023-06-15,0.0,1,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Penal,Penal,Investigacion Preventiva,Materia Ambiental,18,18,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Provincial,Penal,Penal,Denuncia,,9,5,21801,Ancash,Santa,Chimbote,2023-06-15,0.5555555555555556,4,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Familia,Familia Civil,Expediente,,41,41,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Familia,Familia Penal,Expediente,,11,11,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Familia,Familia Tutelar,Expediente,,7,7,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Familia,Violencia Familiar,Expediente,,217,216,21801,Ancash,Santa,Chimbote,2023-06-15,0.9953917050691244,1,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Penal,Penal,Apelacion Denuncia,Delitos De Corrupcion De Funcionarios,17,17,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Penal,Penal,Apelacion Denuncia,,786,775,21801,Ancash,Santa,Chimbote,2023-06-15,0.9860050890585241,11,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Penal,Penal,Apelacion Expediente,Delitos De Corrupcion De Funcionarios,48,48,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Penal,Penal,Apelacion Expediente,,13,13,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Penal,Penal,Consultas,Delitos De Corrupcion De Funcionarios,9,9,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Penal,Penal,Consultas,,127,127,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Penal,Penal,Denuncia,Delitos De Corrupcion De Funcionarios,11,11,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Penal,Penal,Denuncia,,27,27,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Penal,Penal,Exclusion Fiscal,Delitos De Corrupcion De Funcionarios,1,1,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Penal,Penal,Exclusion Fiscal,,8,8,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Penal,Penal,Expediente,,26,25,21801,Ancash,Santa,Chimbote,2023-06-15,0.9615384615384616,1,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Penal,Penal,Incidente-Expediente,,30,30,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Penal,Penal,Quejas,Delitos De Corrupcion De Funcionarios,74,74,21801,Ancash,Santa,Chimbote,2023-06-15,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Santa,Superior,Penal,Penal,Quejas,,873,862,21801,Ancash,Santa,Chimbote,2023-06-15,0.9873997709049256,11,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Civil,Civil,Expediente,,3,1,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.3333333333333333,2,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Familia,Actos Contra La Libertad Sexual,Denuncia,,6,5,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.8333333333333334,1,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Familia,Familia Civil,Expediente,,299,271,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.9063545150501672,28,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Familia,Familia Penal,Denuncia,,377,354,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.9389920424403183,23,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Familia,Familia Penal,Expediente,,123,87,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.7073170731707317,36,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Familia,Familia Tutelar,Denuncia,,86,82,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.9534883720930233,4,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Familia,Familia Tutelar,Expediente,,34,30,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.8823529411764706,4,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Familia,Violencia Familiar,Denuncia,,17,17,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Familia,Violencia Familiar,Expediente,,3,3,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Penal,Penal,Investigacion Preventiva,,515,515,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Penal,Penal,Denuncia,Delitos De Corrupcion De Funcionarios,488,480,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.9836065573770492,8,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Penal,Penal,Denuncia,Materia Ambiental,134,134,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Penal,Penal,Denuncia,Delitos De Trafico Ilicito De Drogas,132,130,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.9848484848484849,2,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Penal,Penal,Denuncia,,13417,10535,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.7851978832824029,2882,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Penal,Penal,Investigacion Preventiva,Materia Ambiental,14,14,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,1,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Provincial,Penal,Penal,Investigacion Preventiva,,58,50,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.8620689655172413,8,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Civil,Civil,Expediente,,1,1,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Familia,Familia Civil,Expediente,,19,19,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Familia,Familia Civil,Incidente,,3,3,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Familia,Familia Penal,Expediente,,7,5,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.7142857142857143,2,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Familia,Familia Penal,Incidente,,9,9,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Familia,Familia Tutelar,Expediente,,20,20,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Familia,Violencia Familiar,Expediente,,44,44,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Familia,Violencia Familiar,Incidente,,2,2,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Penal,Penal,Apelacion Denuncia,,394,394,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Penal,Penal,Apelacion Expediente,,14,14,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Penal,Penal,Consultas,,78,78,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Penal,Penal,Denuncia,,32,32,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Penal,Penal,Exclusion Fiscal,,15,14,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.9333333333333333,1,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Penal,Penal,Expediente,,77,65,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.8441558441558441,12,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Penal,Penal,Incidente-Expediente,,49,41,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,0.8367346938775511,8,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Selva Central,Superior,Penal,Penal,Quejas,,232,232,120301,Junin,Chanchamayo,Chanchamayo,2023-06-15,1.0,0,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Sullana,Provincial,Civil,Civil,Expediente,,2,0,200601,Piura,Sullana,Sullana,2023-06-15,0.0,2,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Sullana,Provincial,Familia,Actos Contra La Libertad Sexual,Denuncia,,22,21,200601,Piura,Sullana,Sullana,2023-06-15,0.9545454545454546,1,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Sullana,Provincial,Familia,Familia Civil,Expediente,,433,430,200601,Piura,Sullana,Sullana,2023-06-15,0.9930715935334873,3,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Sullana,Provincial,Familia,Familia Penal,Denuncia,,194,173,200601,Piura,Sullana,Sullana,2023-06-15,0.8917525773195877,21,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
Enero - Diciembre,2021,2022-01-11,Sullana,Provincial,Familia,Familia Penal,Expediente,,89,88,200601,Piura,Sullana,Sullana,2023-06-15,0.9887640449438202,1,0,0,2023-06-01,202306,BD-casos-fiscales-2021.csv
